district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
中和區,房地(土地+建物)+車位,新北市中和區中山路二段６４巷５０號八樓,20.45,住,,,1121024,土地1建物1車位1,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1050726,190.15,3,2,2,有,有,16000000,84144,坡道平面,42.18,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLPKJIIGFHF48EA,86.19,5.04,7.9,有
中和區,房地(土地+建物)+車位,新北市中和區國光街２１５巷８弄３號六樓,10.49,住,,,1121010,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1111128,119.3,2,2,1,有,有,16800000,179648,坡道平面,39.7,2500000,成交價1680萬，土地拆1000萬，建物拆680萬,RPROMLRKJIIGFHF78EA,42.59,6.12,4.38,有
中和區,房地(土地+建物),新北市中和區南山路１８２號十二樓之七,13.21,住,,,1121010,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950623,136.91,3,2,2,有,有,20400000,149003,,0,0,,RPSOMLRKJIIGFHF88EA,71.86,3.09,23.84,有
中和區,土地,瓦段635地號,57.12,都市：其他:道路用地,,,1121019,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,5947542,104124,,0,0,包含公共設施保留地用地；,RPROMLSKIIIGFHF68DA,0,0,0,無
中和區,房地(土地+建物),新北市中和區員山路６１１巷２弄１１號二樓,24.51,工,,,1121017,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,加強磚造,0600223,92.3,4,2,2,有,無,9300000,100758,,0,0,,RPROMLTJJIIGFHF78DA,92.3,0,0,無
中和區,房地(土地+建物),新北市中和區華新街１６１巷１號三樓,31.41,住,,,1121013,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730124,99.75,3,2,2,有,無,11900000,119298,,0,0,,RPWNMLPKJIIGFHF88DA,85.49,0,14.26,無
中和區,房地(土地+建物),新北市中和區民享街１１６巷２７弄４號五樓,28.12,住,,,1121014,土地2建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691213,102.1,3,2,2,有,無,10500000,102840,,0,0,其他增建；,RPWNMLQKJIIGFHF98DA,102.1,0,0,無
中和區,房地(土地+建物),新北市中和區景新街３３５之５號九樓,7.98,商,,,1121011,土地1建物1車位0,九層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1110224,113.06,3,2,2,有,有,25100000,222006,,0,0,含裝潢費；含傢俱設備費；,RPQNMLRKJIIGFHF48DA,67.52,1.1,7.15,有
中和區,房地(土地+建物)+車位,新北市中和區景新街３３５號三十三樓,8.43,商,,,1121017,土地1建物1車位1,三十三層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1110224,138.11,3,2,2,有,有,29060000,223453,坡道平面,23.5,3450000,含裝潢費；,RPRNMLRKJIIGFHF58DA,68.83,2.59,5.39,有
中和區,房地(土地+建物)+車位,新北市中和區景新街３３７之８號十七樓,4.81,商,,,1121008,土地1建物1車位1,十七層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1110224,87.12,2,2,1,有,有,16950000,216913,坡道平面,23.5,3150000,含裝潢費；含傢俱設備費；,RPSNMLRKJIIGFHF68DA,34.63,2.38,5.63,有
中和區,房地(土地+建物)+車位,新北市中和區景新街３３７之２號二十九樓,6.08,商,,,1121007,土地1建物1車位1,二十九層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1110224,107.57,2,2,1,有,有,21200000,224754,坡道平面,26.37,2950000,含裝潢費；含傢俱設備費；,RPTNMLRKJIIGFHF78DA,47.86,0,6.56,有
中和區,房地(土地+建物),新北市中和區捷運路５８之１２號十二樓,8.3,,,,1121015,土地1建物1車位0,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造,1000415,43.86,1,1,1,有,有,9300000,212038,,0,0,其他增建；,RPTPMLRKJIIGFHF98DA,21.75,0,5.27,有
中和區,房地(土地+建物),新北市中和區中正路２７５號二十二樓,6.55,住,,,1121022,土地2建物1車位0,二十二層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,105.6,3,2,2,有,有,14000000,132576,,0,0,,RPPNMLSKJIIGFHF48DA,86.79,0.56,9.3,有
中和區,房地(土地+建物)+車位,新北市中和區新民街１１２號七樓之一,44.7,工,,,1121016,土地2建物1車位1,七層,八層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0881118,311.28,0,0,0,無,有,28500000,91557,坡道平面,33.34,0,廠房,RPSNMLKLJIIGFHF08DA,197.64,0,0,有
中和區,房地(土地+建物),新北市中和區福祥路９號十九樓之三十三,5.23,商,,,1121009,土地3建物1車位0,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871120,56.64,1,0,1,有,有,9700000,171257,,0,0,,RPQNMLLLJIIGFHF97DA,32.56,0,4.81,有
中和區,土地,橋和段284地號,312.37,,,,1121021,土地2建物0車位0,,,其他,,,,0,0,0,0,無,無,18408016,58930,,0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPUOMLRKJIIGFHF09EA,0,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區中原二街２８號十三樓,22.2,住,,,1121009,土地1建物1車位1,十三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造,1100125,131.34,2,2,1,有,有,26000000,197959,坡道平面,28.31,0,,RPVNMLKLJIIGFHF48EA,60.67,3.32,3.73,有
中和區,房地(土地+建物),新北市中和區自立路９９巷１號三樓,29.47,住,,,1121012,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700219,102.67,3,2,2,有,無,13500000,131489,,0,0,其他增建；,RPQOMLKLJIIGFHF08EA,102.67,0,0,無
中和區,房地(土地+建物),新北市中和區忠孝街３７巷１４號四樓,44.69,住,,,1121023,土地17建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720425,80.96,3,2,1,有,無,11000000,135870,,0,0,,RPROMLKLJIIGFHF18EA,75.62,0,5.34,無
中和區,房地(土地+建物),新北市中和區圓通路４１７之９號九樓,16.27,住,,,1121014,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870702,103.44,3,2,2,有,有,14060000,135924,,0,0,其他增建；,RPPQMLRLIIIGFHF68DA,67.09,0,9.13,有
中和區,房地(土地+建物),新北市中和區員山路１４３巷８號二樓,20.22,住,,,1121021,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680413,91.8,5,0,4,有,無,11100000,120915,,0,0,陽台外推；其他增建；,RPVNMLMJJIIGFHF38DA,91.8,0,0,無
中和區,房地(土地+建物),新北市中和區中和路２５７號三樓,16.52,商,,,1121023,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691230,70.87,2,2,1,有,無,9360000,132073,,0,0,其他增建；,RPWOMLQJJIIGFHF98DA,70.87,0,0,無
中和區,房地(土地+建物),新北市中和區華順街１２９巷３號五樓,24.15,住,,,1121017,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740926,85.25,5,4,3,有,無,11600000,136070,,0,0,,RPUOMLRJJIIGFHF88DA,69.19,0,8.94,無
中和區,房地(土地+建物),新北市中和區南山路２５８之６號五樓,11.84,住,,,1121029,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1080703,68.49,2,1,1,有,有,11980000,174916,,0,0,,RPTNMLKKJIIGFHF08DA,38.22,0,6.62,有
中和區,房地(土地+建物)+車位,新北市中和區中原街１４８號十五樓,41.22,住,,,1121028,土地1建物1車位1,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1051102,226.89,3,2,2,有,有,36500000,176798,坡道平面,34.58,2500000,,RPQNMLOKJIIGFHF18DA,109.71,0,17.72,有
中和區,房地(土地+建物),新北市中和區中山路二段２巷２３號四樓,31.66,住,,,1121027,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660617,94.92,3,2,1,有,無,11300000,119048,,0,0,,RPPOMLRKJIIGFHF48DA,94.92,0,0,無
中和區,房地(土地+建物),新北市中和區華新街１０９巷７５號十二樓,11.1,住,,,1121020,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880918,51.19,1,1,1,有,有,6800000,132838,,0,0,,RPSOMLRKJIIGFHF78DA,31.23,0,8.64,有
中和區,房地(土地+建物),新北市中和區莒光路１５２之１號,22.52,住,,,1121002,土地1建物1車位0,一層，騎樓，夾層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960409,181.25,2,1,2,有,有,46500000,256552,,0,0,,RPQNMLSKJIIGFHF58DA,121.12,0,6.55,有
中和區,房地(土地+建物),新北市中和區國光街２１５巷２４弄８號,35.28,住,,,1121006,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641127,72,4,2,2,有,無,8000000,111111,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOQMLKLJIIGFHF97DA,72,0,0,無
中和區,房地(土地+建物),新北市中和區景平路２３９巷３３弄４４號三樓,22.64,住,,,1121021,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680515,82.82,3,2,1,有,無,10500000,126781,,0,0,陽台外推；,RPSNMLLLJIIGFHF18DA,82.82,0,0,無
中和區,房地(土地+建物),新北市中和區華新街１４３巷１０６弄２５號四樓,28.6,住,,,1121017,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701130,85.39,3,2,2,有,無,8800000,103057,,0,0,陽台外推；,RPUNMLLLJIIGFHF38DA,72.14,0,13.25,無
中和區,房地(土地+建物),新北市中和區大智街１７號四樓,23.38,住,,,1121003,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661021,88.5,5,0,5,有,無,10500000,118644,,0,0,陽台外推；,RPOOMLLLJIIGFHF87DA,70.14,0,18.36,無
中和區,房地(土地+建物),新北市中和區華新街１６１巷１號四樓,31.41,住,,,1121011,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730124,99.75,3,2,2,有,無,10700000,107268,,0,0,陽台外推；,RPVPMLLLJIIGFHF68DA,85.49,0,14.26,無
中和區,房地(土地+建物),新北市中和區和平街５４巷１弄３號三樓,14.28,住,,,1121012,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650417,50.2,2,1,1,有,無,2549849,50794,,0,0,賣方照公告現值賣給買方，買方照顧他飲食起居，付一切生活費。,RPUNMLKLJIIGFHF38EA,50.2,0,0,無
中和區,房地(土地+建物),新北市中和區連城路３１９巷４弄１９號二樓,13.92,住,,,1121025,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730426,46,3,2,1,有,無,5100000,110870,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLLJIIGFHF97EA,40.01,0,5.99,無
中和區,房地(土地+建物),新北市中和區景平路７０３巷２弄３１號四樓,23.94,住,,,1121002,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670816,79.61,3,2,1,有,無,11000000,138174,,0,0,其他增建；,RPQPMLLLJIIGFHF28EA,79.61,0,0,無
中和區,房地(土地+建物),新北市中和區民德路９號,17.01,住,,,1121006,土地1建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0661129,50.93,0,0,0,無,無,6360000,124877,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLSKIIIGFHF98DA,50.93,0,0,無
中和區,房地(土地+建物),新北市中和區華新街５０巷５弄４６號,55.85,住,,,1121003,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0580401,74.52,5,3,3,有,無,15380000,206388,,0,0,頂樓加蓋；其他增建；,RPXOMLKMIIIGFHF68DA,74.52,0,0,無
中和區,房地(土地+建物),新北市中和區中山路三段１１４巷６７號六樓,22.78,住,,,1121024,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860719,97.34,3,2,1,有,有,13500000,138689,,0,0,,RPXNMLLMIIIGFHF68DA,69.41,0,9.81,有
中和區,房地(土地+建物)+車位,新北市中和區景平路４１８號七樓之二,7.26,住,,,1121030,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970408,60.58,0,0,0,無,有,10250000,169198,升降機械,15.21,0,夾層；,RPQNMLRJJIIGFHF38DA,31.34,1.59,0,有
中和區,房地(土地+建物),新北市中和區民治街９巷５號二樓,36.4,住,,,1121001,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,Ｒ．Ｃ造,0650219,102.01,3,2,2,有,無,13000000,127438,,0,0,前後陽台外推,RPSNMLPKJIIGFHF48DA,79.76,0,22.25,無
中和區,房地(土地+建物),新北市中和區中正路２１８之３號十一樓,5.39,都市：其他:住宅區,,,1121009,土地2建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830611,63.78,2,1,1,有,有,9860000,154594,,0,0,陽台外推；,RPVNMLRKJIIGFHF98DA,49.12,0,8.94,有
中和區,房地(土地+建物),新北市中和區國光街１１２巷１８弄１９號二樓,24.67,住,,,1121027,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0660609,73.92,3,2,2,有,無,9700000,131223,,0,0,陽台外推；,RPROMLRKJIIGFHF68DA,73.92,0,0,無
中和區,房地(土地+建物)+車位,新北市中和區中正路５０７號十四樓,14.7,住,,,1121011,土地2建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910731,181.27,3,2,3,有,有,19800000,109229,坡道機械,27.25,0,陽台外推；,RPPPMLKLJIIGFHF97DA,108.64,0,18.74,有
中和區,房地(土地+建物),新北市中和區景新街３３７之８號二十五樓,4.44,商,,,1121021,土地1建物1車位0,二十五層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1110224,63.62,2,1,1,有,有,12860000,202138,,0,0,,RPXOMLLLJIIGFHF78DA,34.63,2.38,5.63,有
中和區,房地(土地+建物),新北市中和區民安街４２巷３８弄４號,22.64,住,,,1121021,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701105,78.96,3,2,1,有,無,10500000,132979,,0,0,其他增建；,RPRPMLLLJIIGFHF38EA,70.64,8.32,0,無
中和區,房地(土地+建物),新北市中和區中正路１６０號六樓,8.59,住,,,1121019,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850719,67.06,2,2,1,有,有,11166000,166508,,0,0,陽台外推；,RPRNMLMLJIIGFHF28EA,45.95,0,10.23,有
中和區,房地(土地+建物)+車位,新北市中和區連城路１７１巷２０號二樓,40.17,住,,,1121020,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0990831,206.88,4,2,2,有,有,31000000,149845,坡道平面,0,0,,RPVOMLMLJIIGFHF78EA,114.6,0,11.13,有
中和區,房地(土地+建物),新北市中和區中正路７５５號八樓之七,3.92,住,,,1121021,土地1建物1車位0,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850919,67.97,1,1,1,有,有,10200000,150066,,0,0,陽台外推；,RPQNMLNLJIIGFHF28EA,34.97,12.48,6.54,有
中和區,房地(土地+建物)+車位,新北市中和區安平路７４之１號十一樓,18.21,住,,,1121001,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841125,130.19,3,2,2,有,有,20000000,153622,坡道平面,0,2500000,陽台外推；其他增建；,RPSOMLQKIIIGFHF58DA,77.49,0,9.53,有
中和區,房地(土地+建物)+車位,新北市中和區中原街７６號五樓,53.78,住,,,1121002,土地1建物1車位2,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1021118,279.92,4,2,3,有,有,43200000,154330,坡道機械,32.68,0,,RPRNMLRJJIIGFHF48DA,141.69,0,18.22,有
中和區,房地(土地+建物),新北市中和區南山路１２９號四樓,15.49,住,,,1121019,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721111,108.11,3,2,2,有,無,10800000,99898,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLLLJIIGFHF08DA,73.44,0,24.68,有
中和區,房地(土地+建物),新北市中和區民安街２２巷１０號二樓,19.84,住,,,1121010,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,Ｒ．Ｃ造,0651013,66.22,3,2,1,有,無,7320000,110541,,0,0,,RPTOMLPJKIIGFHF68DA,62.42,0,3.8,無
中和區,房地(土地+建物)+車位,新北市中和區連城路２６８號十八樓之九,28.87,工,,,1121020,土地1建物1車位2,十八層,十八層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0900227,312.69,0,0,0,無,有,35000000,111932,坡道平面,66.36,0,,RPPNMLNLJIIGFHF18EA,226.89,0,0,有
中和區,房地(土地+建物)+車位,新北市中和區景平路３９８號二樓之一,12.27,都市：其他:道路用地,,,1121031,土地3建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0900409,142.88,0,0,0,無,有,17500000,122480,塔式車位,13.41,0,本案分價實登 建物售價3544155元整   土地售價13955845元整  總價合計為1750萬元整,RPRNMLNLJIIGFHF38EA,92.97,0,6.11,有
中和區,車位,新北市中和區中山路二段３００號,1.27,住,,,1121004,土地1建物1車位4,一層,十五層,其他,商業用,鋼筋混凝土造,0820814,73.51,0,0,0,無,有,4800000,,坡道機械,0,4800000,僅車位交易；,RPXOMLNLJIIGFHF09EA,0,0,0,有
中和區,房地(土地+建物),新北市中和區中山路二段２９６號八樓之７,7.49,住,,,1121004,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土構造,0820814,64.81,0,0,0,無,有,10780000,166332,,0,0,,RPOPMLNLJIIGFHF28EA,46.78,0,0,有
中和區,房地(土地+建物),新北市中和區中山路二段２９６號八樓之６,7.01,住,,,1121004,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土構造,0820814,61.37,0,0,0,無,有,10200000,166205,,0,0,,RPPPMLNLJIIGFHF38EA,42.02,0,0,有
