鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,道路名稱,段,分類標籤,Lat,Lng
中和區,房地(土地+建物),新北市中和區秀朗路三段３２號五樓,9.73,住,,,2021-07-18,土地2建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-09-27,66.16,1,2,1,有,有,10720000,162031.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOOMLKKJHJGFHF67DA,36.04,5.34,3.0,有,新北市中和區秀朗路,新北市中和區秀朗路三段,新北市中和區秀朗路三段,24.9962804,121.5264302
中和區,房地(土地+建物),新北市中和區秀朗路三段３２號九樓,9.73,住,,,2021-07-18,土地2建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-09-27,66.16,1,2,1,有,有,11110000,167926.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQOMLKKJHJGFHF87DA,36.04,5.34,3.0,有,新北市中和區秀朗路,新北市中和區秀朗路三段,新北市中和區秀朗路三段,24.9962804,121.5264302
中和區,房地(土地+建物),新北市中和區秀朗路三段３２號十二樓,9.73,住,,,2021-07-18,土地2建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-09-27,66.16,1,2,1,有,有,11140000,168380.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPROMLKKJHJGFHF97DA,36.04,5.34,3.0,有,新北市中和區秀朗路,新北市中和區秀朗路三段,新北市中和區秀朗路三段,24.9962804,121.5264302
中和區,房地(土地+建物),新北市中和區秀朗路三段３０號四樓,13.03,住,,,2021-07-17,土地2建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-09-27,87.31,2,2,1,有,有,14210000,162753.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTOMLKKJHJGFHF18DA,49.13,4.2,4.94,有,新北市中和區秀朗路,新北市中和區秀朗路三段,新北市中和區秀朗路三段,24.9962104,121.5263619
中和區,房地(土地+建物),新北市中和區秀朗路三段３０號五樓,13.03,住,,,2021-07-17,土地2建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-09-27,87.31,2,2,1,有,有,14460000,165617.0,,0.0,0,本買賣合約於112年06月02日簽立轉讓同意書，買賣總價不變預售屋、或土地及建物分件登記案件；,RPUOMLKKJHJGFHF28DA,49.13,4.2,4.94,有,新北市中和區秀朗路,新北市中和區秀朗路三段,新北市中和區秀朗路三段,24.9962104,121.5263619
中和區,房地(土地+建物)+車位,新北市中和區秀朗路三段３０號十樓,13.03,住,,,2021-07-23,土地2建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-09-27,97.65,2,2,1,有,有,16740000,171429.0,其他,0.0,1500000,本買賣合約於110年09月25日簽立加購車位買賣契約書；本買賣合約於112年9月22日簽立轉讓同意書，買賣總價不變預售屋、或土地及建物分件登記案件；,RPWOMLKKJHJGFHF48DA,49.13,4.2,4.94,有,新北市中和區秀朗路,新北市中和區秀朗路三段,新北市中和區秀朗路三段,24.9962104,121.5263619
中和區,房地(土地+建物)+車位,新北市中和區秀朗路三段２８號十二樓,16.93,住,,,2021-07-28,土地2建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-09-27,123.72,3,2,2,有,有,20430000,165131.0,其他,0.0,1500000,預售屋、或土地及建物分件登記案件；,RPQPMLKKJHJGFHF97DA,62.36,7.78,5.59,有,新北市中和區秀朗路,新北市中和區秀朗路三段,新北市中和區秀朗路三段,24.9961849,121.5263686
中和區,房地(土地+建物)+車位,新北市中和區南山路２６０之１號五樓,11.6,住,,,2021-01-29,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,98.7,2,2,1,有,有,11650000,131465.0,坡道機械,17.69,1000000,轉賣後買方取得成交價格1265萬元。預售屋、或土地及建物分件登記案件；,RPOTMLTLJIIGFHF56DA,48.38,1.35,3.84,有,新北市中和區南山路,,新北市中和區南山路,24.9880173,121.5078823
中和區,房地(土地+建物),新北市中和區南山路２６２號六樓,12.74,住,,,2020-07-03,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,89.78,3,2,1,有,有,12160000,135442.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQUMLSLJIIGFHF76DA,52.15,2.84,4.37,有,新北市中和區南山路,,新北市中和區南山路,24.9883073,121.5076384
中和區,房地(土地+建物),新北市中和區南山路２６２之２號二樓,13.06,住,,,2020-06-21,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,92.0,3,2,1,有,有,12420000,135000.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXRMLSLJIIGFHF17DA,57.89,0.0,2.94,有,新北市中和區南山路,,新北市中和區南山路,24.9883231,121.5077585
中和區,房地(土地+建物)+車位,新北市中和區南山路２６２號十樓,12.94,住,,,2020-06-19,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,125.16,3,2,1,有,有,14500000,138100.0,坡道平面,35.37,2100000,預售屋、或土地及建物分件登記案件；,RPUUMLSLJIIGFHF17DA,52.15,2.84,4.37,有,新北市中和區南山路,,新北市中和區南山路,24.9883073,121.5076384
中和區,房地(土地+建物),新北市中和區南山路２６０之５號三樓,124.83,住,,,2020-06-09,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,87.92,3,1,1,有,有,10920000,124204.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQOMLTLJIIGFHF88DA,52.27,1.93,3.91,有,新北市中和區南山路,,新北市中和區南山路,24.9880173,121.5078823
中和區,房地(土地+建物),新北市中和區南山路２６０之５號十一樓,12.48,住,,,2020-06-12,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,87.92,3,1,1,有,有,11500000,130801.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXOMLTLJIIGFHF96DA,52.27,1.93,3.91,有,新北市中和區南山路,,新北市中和區南山路,24.9880173,121.5078823
中和區,房地(土地+建物)+車位,新北市中和區南山路２６２之５號五樓,12.5,住,,,2020-05-27,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,105.04,3,2,1,有,有,12880000,137722.0,坡道機械,17.69,850000,預售屋、或土地及建物分件登記案件；,RPSOMLSLJIIGFHF98DA,51.84,2.01,3.89,有,新北市中和區南山路,,新北市中和區南山路,24.9883231,121.5077585
中和區,房地(土地+建物),新北市中和區南山路２６２之６號三樓,8.05,住,,,2020-05-27,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,56.74,1,1,1,有,有,7700000,135707.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWQMLSLJIIGFHF96DA,32.89,0.0,4.61,有,新北市中和區南山路,,新北市中和區南山路,24.9883231,121.5077585
中和區,房地(土地+建物),新北市中和區南山路２６２之６號十樓,8.05,住,,,2020-05-23,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,56.74,2,1,1,有,有,8000000,140994.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSRMLSLJIIGFHF66DA,32.89,0.0,4.61,有,新北市中和區南山路,,新北市中和區南山路,24.9883231,121.5077585
中和區,房地(土地+建物),新北市中和區南山路２６２之６號七樓,8.05,住,,,2020-05-30,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,56.74,1,1,1,有,有,7900000,139232.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWSMLSLJIIGFHF17DA,32.89,0.0,4.61,有,新北市中和區南山路,,新北市中和區南山路,24.9883231,121.5077585
中和區,房地(土地+建物),新北市中和區南山路２６０之５號六樓,12.48,住,,,2020-05-23,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,87.92,2,1,1,有,有,11100000,126251.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTOMLTLJIIGFHF56DA,52.27,1.93,3.91,有,新北市中和區南山路,,新北市中和區南山路,24.9880173,121.5078823
中和區,房地(土地+建物)+車位,新北市中和區南山路２６０之１號三樓,11.6,住,,,2020-05-01,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,98.7,2,2,1,有,有,11110000,124799.0,坡道機械,17.69,1000000,於111年9月2日讓渡。預售屋、或土地及建物分件登記案件；,RPWSMLTLJIIGFHF27DA,48.38,1.35,3.84,有,新北市中和區南山路,,新北市中和區南山路,24.9880173,121.5078823
中和區,房地(土地+建物)+車位,新北市中和區南山路２６２之２號八樓,14.46,住,,,2020-04-25,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,135.78,3,2,1,有,有,15070000,133154.0,坡道平面,35.37,1700000,預售屋、或土地及建物分件登記案件；,RPQSMLSLJIIGFHF56DA,57.89,5.56,2.94,有,新北市中和區南山路,,新北市中和區南山路,24.9883231,121.5077585
中和區,房地(土地+建物),新北市中和區南山路２６０之６號四樓,8.03,住,,,2020-04-06,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,56.63,1,1,1,有,有,7220000,127494.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWPMLTLJIIGFHF96DA,33.18,0.0,4.27,有,新北市中和區南山路,,新北市中和區南山路,24.9880173,121.5078823
中和區,房地(土地+建物),新北市中和區南山路２６０之１號二樓,11.42,住,,,2020-04-02,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,80.42,3,2,1,有,有,9870000,122731.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVSMLTLJIIGFHF17DA,48.38,0.96,3.84,有,新北市中和區南山路,,新北市中和區南山路,24.9880173,121.5078823
中和區,房地(土地+建物)+車位,新北市中和區南山路２６０之５號四樓,12.58,住,,,2020-03-20,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,105.61,3,1,1,有,有,12000000,119427.0,坡道機械,17.69,1500000,預售屋、或土地及建物分件登記案件；,RPROMLTLJIIGFHF98DA,52.27,1.93,3.91,有,新北市中和區南山路,,新北市中和區南山路,24.9880173,121.5078823
中和區,房地(土地+建物)+車位,新北市中和區南山路２６０號五樓,12.62,住,,,2020-03-22,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,105.91,2,2,1,有,有,12630000,131830.0,坡道機械,17.69,1000000,預售屋、或土地及建物分件登記案件；,RPPUMLTLJIIGFHF76DA,51.95,2.18,4.21,有,新北市中和區南山路,,新北市中和區南山路,24.9880173,121.5078823
中和區,房地(土地+建物)+車位,新北市中和區南山路２６０之２號九樓,16.24,住,,,2020-02-28,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2023-10-23,148.33,3,2,2,有,有,15500000,123938.0,坡道平面,35.37,1500000,預售屋、或土地及建物分件登記案件；,RPXRMLTLJIIGFHF27DA,66.98,3.1,4.59,有,新北市中和區南山路,,新北市中和區南山路,24.9880173,121.5078823
中和區,房地(土地+建物)+車位,新北市中和區中原街１００之１號十三樓,18.4,住,,,2024-01-10,土地1建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2020-12-02,118.66,2,2,1,有,有,20300000,171077.0,坡道平面,31.62,0,,RPVNMLMLJHJGFHF58DA,50.69,2.59,4.17,有,新北市中和區中原街,,新北市中和區中原街,25.0106818,121.4864991
中和區,房地(土地+建物)+車位,新北市中和區秀朗路三段１７５巷１６號十二樓,15.67,,,,2024-01-11,土地7建物1車位1,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1996-01-08,189.22,3,2,2,有,有,24500000,152693.0,坡道平面,43.83,2300000,分開計價:車位貳佰參拾萬元整/房屋款貳仟貳佰貳拾萬元整,RPQNMLLLJHJGFHF97DA,158.91,0.0,15.65,有,新北市中和區秀朗路,新北市中和區秀朗路三段,新北市中和區秀朗路三段,24.9915306,121.5247708
中和區,房地(土地+建物),新北市中和區連城路２６３巷２７弄６號二樓,27.08,住,,,2024-01-12,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1980-04-16,85.28,3,2,1,有,無,7330000,85952.0,,0.0,0,,RPWOMLNLJHJGFHF98EA,85.28,0.0,0.0,無,新北市中和區連城路,,新北市中和區連城路,24.9946185,121.4929005
中和區,房地(土地+建物),新北市中和區光華街６４號二樓,20.0,住,,,2024-01-09,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1979-05-25,62.53,3,1,1,有,無,8400000,134336.0,,0.0,0,陽台外推；其他增建；,RPPOMLLKJHJGFHF87DA,62.53,0.0,0.0,無,新北市中和區光華街,,新北市中和區光華街,25.0034456,121.5057016
中和區,房地(土地+建物)+車位,新北市中和區市民街７６號三樓,11.54,住,,,2024-01-12,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2022-11-28,128.13,2,1,1,有,有,16450000,128385.0,坡道平面,39.7,0,,RPUOMLRKJHJGFHF98DA,46.37,8.79,3.52,有,新北市中和區市民街,,新北市中和區市民街,25.0012565,121.4660882
中和區,房地(土地+建物),新北市中和區圓通路２８６巷１２號二樓,28.34,住,,,2024-01-04,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,Ｒ．Ｃ造,1977-07-06,86.4,3,3,1,有,無,9680000,112037.0,,0.0,0,陽台外推；,RPOOMLTJJHJGFHF48DA,71.88,0.0,14.52,無,新北市中和區圓通路,,新北市中和區圓通路,24.9911622,121.4916223
中和區,房地(土地+建物),新北市中和區成功路１２７巷１２弄３號四樓,40.21,住,,,2024-01-08,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1980-12-02,101.4,3,2,1,有,無,12450000,122781.0,,0.0,0,陽台外推；,RPQOMLTJJHJGFHF68DA,101.4,0.0,0.0,無,新北市中和區成功路,,新北市中和區成功路,24.9906668,121.5266366
中和區,房地(土地+建物)+車位,新北市中和區中原街１２０號十六樓,20.43,住,,,2024-01-01,土地1建物1車位1,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,2020-12-02,130.02,2,2,1,有,有,22700000,205285.0,坡道平面,31.62,2500000,,RPVNMLPKJHJGFHF78DA,56.28,4.76,4.78,有,新北市中和區中原街,,新北市中和區中原街,25.010672,121.486401
中和區,房地(土地+建物),新北市中和區員山路４３９號三樓,25.32,,,,2024-01-04,土地4建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1980-11-24,82.05,4,0,4,有,無,11500000,140158.0,,0.0,0,陽台外推；其他增建；,RPPQMLOLJHJGFHF48DA,71.05,0.0,11.0,無,新北市中和區員山路,,新北市中和區員山路,25.0039848,121.4805843
中和區,房地(土地+建物),新北市中和區景新街７３巷１３號五樓,22.58,住,,,2024-01-09,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1983-12-10,90.9,3,2,2,有,無,12260000,134873.0,,0.0,0,,RPVNMLQLJHJGFHF98DA,81.09,0.0,9.81,無,新北市中和區景新街,,新北市中和區景新街,24.9988902,121.5056572
中和區,房地(土地+建物),新北市中和區景平路２６２號二十八樓之五,9.51,住,,,2024-01-02,土地1建物1車位0,二十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,2000-05-29,128.0,3,2,2,有,有,21500000,167969.0,,0.0,0,,RPVNMLTLJHJGFHF66DA,95.18,2.13,3.67,有,新北市中和區景平路,,新北市中和區景平路,24.9929664,121.5148937
中和區,房地(土地+建物),新北市中和區安平路１５３號四樓,26.37,住,,,2023-12-02,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,Ｒ‧Ｃ造,1972-03-24,75.9,2,2,1,有,無,13250000,174572.0,,0.0,0,其他增建；,RPPQMLLKKIIGFHF18DA,69.9,0.0,6.0,無,新北市中和區安平路,,新北市中和區安平路,24.9982643,121.5121856
中和區,房地(土地+建物),新北市中和區民享街９０巷８號四樓,28.23,住,,,2023-12-15,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1979-07-20,94.51,3,2,1,有,無,11880000,125701.0,,0.0,0,陽台外推；其他增建；,RPXOMLSLKIIGFHF96DA,94.51,0.0,0.0,無,新北市中和區民享街,,新北市中和區民享街,25.0003537,121.4743406
